date,tempr,ap,ws,rh,blizzard
2016-01-19 13:00:00,0.38,983.75,11.29,77.69,0
2016-01-19 14:00:00,0.34,983.94,9.96,79.04,0
2016-01-19 15:00:00,0.14,983.83,10.96,79.79,0
2016-01-19 16:00:00,-0.28,984.28,11.37,82.47,0
2016-01-19 17:00:00,-0.47,984.74,11.84,82.86,0
2016-01-19 18:00:00,-0.53,985.08,11.09,82.43,0
2016-01-19 19:00:00,-0.34,985.27,11.46,81.39,0
2016-01-19 20:00:00,-0.21,985.48,11.12,76.94,0
2016-01-19 21:00:00,-0.36,985.58,13.3,64.59,0
2016-01-19 22:00:00,-0.48,985.48,13.84,62.4,0
2016-01-19 23:00:00,-0.76,985.57,13.83,64.81,0
2016-01-20 00:00:00,-1.2,985.87,13.4,75.05,0
2016-01-20 01:00:00,-1.07,985.7,14.52,78.14,0
2016-01-20 02:00:00,-1.27,985.59,14.27,87.68,0
2016-01-20 03:00:00,-1.15,985.45,15.49,89.5,0
2016-01-20 04:00:00,-0.86,985.42,14.74,91.31,0
2016-01-20 05:00:00,-0.18,985.5,15.39,79.27,0
2016-01-20 06:00:00,0.06,985.66,15.04,78.23,0
2016-01-20 07:00:00,0.38,985.87,12.8,77.42,0
2016-01-20 08:00:00,0.49,985.85,11.81,74.67,0
2016-01-20 09:00:00,0.44,985.65,11.81,77.66,0
2016-01-20 10:00:00,0.21,985.65,9.52,80.58,0
2016-01-20 11:00:00,0.27,985.55,6.54,80.02,0
2016-01-20 12:00:00,0.5,985.12,5.55,75.43,0
2016-01-20 13:00:00,0.49,984.93,3.66,74.57,0
2016-01-20 14:00:00,0.26,984.69,2.58,76.29,0
2016-01-20 15:00:00,0.25,984.29,2.95,73.89,0
2016-01-20 16:00:00,-0.86,984.02,1.64,67.54,0
2016-01-20 17:00:00,-2.09,983.86,3.79,64.58,0
2016-01-20 18:00:00,-2.58,983.69,6.19,61.4,0
2016-01-20 19:00:00,-3.17,983.4,8.7,58.83,0
2016-01-20 20:00:00,-3.87,982.94,9.89,58.27,0
2016-01-20 21:00:00,-4.19,982.45,10.27,55.22,0
2016-01-20 22:00:00,-3.7,981.94,11.18,48.35,0
2016-01-20 23:00:00,-3.0,981.49,9.39,43.11,0
2016-01-21 00:00:00,-2.32,980.84,9.4,40.35,0
2016-01-21 01:00:00,-2.28,980.28,10.32,43.51,0
2016-01-21 02:00:00,-1.56,979.63,9.98,44.74,0
2016-01-21 03:00:00,-0.71,979.1,9.16,43.45,0
2016-01-21 04:00:00,-0.46,978.66,12.68,45.13,0
2016-01-21 05:00:00,-0.32,978.2,11.1,46.72,0
2016-01-21 06:00:00,-0.29,977.79,9.12,47.44,0
2016-01-21 07:00:00,-0.16,977.39,8.69,49.25,0
2016-01-21 08:00:00,0.04,976.8,9.94,50.52,0
2016-01-21 09:00:00,0.28,976.22,9.04,51.05,0
2016-01-21 10:00:00,0.45,975.84,8.62,48.74,0
2016-01-21 11:00:00,0.49,975.41,7.53,48.93,0
2016-01-21 12:00:00,0.73,975.1,5.21,49.19,0
2016-01-21 13:00:00,0.99,974.6,6.49,44.0,0
2016-01-21 14:00:00,0.9,974.12,4.59,40.67,0
2016-01-21 15:00:00,0.28,973.84,5.72,48.0,0
2016-01-21 16:00:00,-0.55,973.61,7.44,51.5,0
2016-01-21 17:00:00,-1.53,973.52,10.88,52.5,0
2016-01-21 18:00:00,-1.75,973.61,11.43,52.15,0
2016-01-21 19:00:00,-2.14,973.52,14.07,50.92,0
2016-01-21 20:00:00,-2.33,973.61,15.86,49.88,0
2016-01-21 21:00:00,-2.29,973.72,14.76,50.59,0
2016-01-21 22:00:00,-1.92,973.9,13.98,50.17,0
2016-01-21 23:00:00,-1.81,974.14,12.55,50.52,0
2016-01-22 00:00:00,-1.27,974.36,12.36,47.18,0
2016-01-22 01:00:00,-0.74,974.6,11.9,45.85,0
2016-01-22 02:00:00,-0.57,974.68,11.49,48.82,0
2016-01-22 03:00:00,0.18,974.78,10.98,47.66,0
2016-01-22 04:00:00,0.99,974.98,10.58,44.72,0
2016-01-22 05:00:00,1.34,975.16,8.78,43.86,0
2016-01-22 06:00:00,1.44,975.09,8.7,53.65,0
2016-01-22 07:00:00,1.67,975.03,10.05,56.34,0
2016-01-22 08:00:00,1.91,974.99,10.66,55.16,0
2016-01-22 09:00:00,1.8,975.06,8.25,59.51,0
2016-01-22 10:00:00,1.78,975.02,7.45,61.09,0
2016-01-22 11:00:00,2.16,975.02,8.63,61.71,0
2016-01-22 12:00:00,1.84,974.97,8.95,65.62,0
2016-01-22 13:00:00,1.75,974.84,7.26,67.35,0
2016-01-22 14:00:00,1.56,974.63,5.39,66.86,0
2016-01-22 15:00:00,1.6,974.52,5.81,64.94,0
2016-01-22 16:00:00,1.35,974.46,11.69,66.02,0
2016-01-22 17:00:00,1.15,974.26,17.27,66.33,0
2016-01-22 18:00:00,0.74,974.24,18.12,70.0,0
2016-01-22 19:00:00,0.12,974.28,19.58,77.06,0
2016-01-22 20:00:00,0.29,974.3,16.35,75.62,0
2016-01-22 21:00:00,0.16,974.47,15.11,76.91,0
2016-01-22 22:00:00,0.0,974.58,15.4,77.64,0
2016-01-22 23:00:00,0.09,974.71,15.45,72.19,0
2016-01-23 00:00:00,0.17,974.92,15.18,67.51,0
2016-01-23 01:00:00,0.0,975.14,15.41,67.8,0
2016-01-23 02:00:00,0.07,975.25,14.63,63.13,0
2016-01-23 03:00:00,0.32,975.3,14.15,61.92,0
2016-01-23 04:00:00,0.76,975.24,16.0,62.72,0
2016-01-23 05:00:00,1.29,975.11,15.22,61.08,0
2016-01-23 06:00:00,1.56,974.99,12.43,62.1,0
2016-01-23 07:00:00,1.6,974.94,8.08,61.92,0
2016-01-23 08:00:00,1.72,974.82,4.33,63.88,0
2016-01-23 09:00:00,2.08,974.73,3.2,64.55,0
2016-01-23 10:00:00,2.4,974.62,2.85,64.36,0
2016-01-23 11:00:00,2.78,974.65,2.79,59.16,0
2016-01-23 12:00:00,2.52,974.78,3.87,61.52,0
2016-01-23 13:00:00,1.89,974.87,4.37,66.74,0
2016-01-23 14:00:00,1.68,975.08,3.09,65.87,0
2016-01-23 15:00:00,0.68,975.15,3.09,73.73,0
2016-01-23 16:00:00,0.47,975.32,4.29,74.44,0
2016-01-23 17:00:00,0.22,975.64,6.43,75.26,0
2016-01-23 18:00:00,0.07,975.81,6.84,77.1,0
2016-01-23 19:00:00,0.14,976.04,4.12,71.66,0
2016-01-23 20:00:00,0.38,976.28,2.51,68.09,0
2016-01-23 21:00:00,0.42,976.39,4.86,67.66,0
2016-01-23 22:00:00,0.44,976.51,6.86,64.07,0
2016-01-23 23:00:00,0.52,976.67,11.54,55.2,0
2016-01-24 00:00:00,0.21,976.74,14.07,52.08,0
2016-01-24 01:00:00,0.34,976.81,14.11,49.27,0
2016-01-24 02:00:00,0.52,976.62,14.19,50.45,0
2016-01-24 03:00:00,1.43,976.74,11.27,48.26,0
2016-01-24 04:00:00,1.41,976.62,9.04,51.51,0
2016-01-24 05:00:00,1.78,976.7,5.37,53.73,0
2016-01-24 06:00:00,2.09,976.63,3.63,53.49,0
2016-01-24 07:00:00,2.27,976.63,3.46,54.17,0
2016-01-24 08:00:00,2.55,976.5,3.67,53.49,0
2016-01-24 09:00:00,2.5,976.4,3.85,54.56,0
2016-01-24 10:00:00,2.26,976.39,4.12,55.46,0
2016-01-24 11:00:00,1.99,976.43,6.42,54.17,0
2016-01-24 12:00:00,1.7,976.38,6.53,55.22,0
2016-01-24 13:00:00,1.71,976.36,4.9,57.18,0
2016-01-24 14:00:00,1.1,976.31,4.92,62.49,0
2016-01-24 15:00:00,0.79,976.09,5.79,62.84,0
2016-01-24 16:00:00,0.97,976.04,4.28,64.48,0
2016-01-24 17:00:00,1.48,976.11,3.57,63.71,0
2016-01-24 18:00:00,1.16,976.09,5.77,71.71,0
2016-01-24 19:00:00,0.5,976.17,7.66,71.93,0
2016-01-24 20:00:00,0.42,976.3,9.98,76.65,0
2016-01-24 21:00:00,-0.04,976.52,10.78,86.26,0
2016-01-24 22:00:00,-0.11,976.5,12.55,87.23,0
2016-01-24 23:00:00,0.12,976.67,11.83,86.3,0
2016-01-25 00:00:00,0.02,976.92,9.93,89.94,0
2016-01-25 01:00:00,0.09,977.04,9.75,93.2,0
2016-01-25 02:00:00,0.42,977.18,8.78,91.31,0
2016-01-25 03:00:00,0.35,977.24,9.31,89.06,0
2016-01-25 04:00:00,1.55,977.01,11.22,70.04,0
2016-01-25 05:00:00,1.85,977.02,12.38,61.71,0
2016-01-25 06:00:00,2.39,977.1,11.19,59.14,0
2016-01-25 07:00:00,2.11,977.07,9.86,62.46,0
2016-01-25 08:00:00,1.93,976.91,7.51,67.17,0
2016-01-25 09:00:00,2.29,976.73,4.81,67.59,0
2016-01-25 10:00:00,2.33,976.48,4.25,64.12,0
2016-01-25 11:00:00,1.99,976.25,3.0,62.65,0
2016-01-25 12:00:00,1.67,976.04,4.12,65.32,0
2016-01-25 13:00:00,1.23,975.73,7.11,71.87,0
2016-01-25 14:00:00,1.59,975.48,5.04,70.11,0
2016-01-25 15:00:00,1.04,975.26,4.88,73.08,0
2016-01-25 16:00:00,0.44,975.13,4.78,78.24,0
2016-01-25 17:00:00,0.22,975.0,4.62,79.92,0
2016-01-25 18:00:00,0.05,974.86,5.62,82.1,0
2016-01-25 19:00:00,0.42,974.91,6.53,72.17,0
2016-01-25 20:00:00,0.34,975.06,13.27,58.86,0
2016-01-25 21:00:00,-0.28,975.16,13.89,64.13,0
2016-01-25 22:00:00,-0.3,975.09,16.23,64.16,0
2016-01-25 23:00:00,-0.48,975.21,17.64,64.13,0
2016-01-26 00:00:00,-0.45,975.29,16.81,65.35,0
2016-01-26 01:00:00,-0.24,975.46,17.06,65.72,0
2016-01-26 02:00:00,-0.15,975.53,15.88,65.74,0
2016-01-26 03:00:00,0.6,975.37,17.14,61.54,0
2016-01-26 04:00:00,0.36,975.55,19.24,68.48,0
2016-01-26 05:00:00,0.26,975.66,18.92,73.62,0
2016-01-26 06:00:00,0.73,975.75,20.23,74.82,0
2016-01-26 07:00:00,0.84,975.87,20.44,76.7,0
2016-01-26 08:00:00,0.59,976.03,19.07,80.4,0
2016-01-26 09:00:00,0.61,976.21,16.99,81.01,0
2016-01-26 10:00:00,0.55,976.35,16.05,80.34,0
2016-01-26 11:00:00,0.91,976.3,16.77,74.42,0
2016-01-26 12:00:00,0.82,976.28,16.62,72.42,0
2016-01-26 13:00:00,0.5,976.39,13.29,74.24,0
2016-01-26 14:00:00,0.57,976.47,9.93,71.61,0
2016-01-26 15:00:00,0.86,976.3,9.27,66.93,0
2016-01-26 16:00:00,0.53,976.43,6.76,65.85,0
2016-01-26 17:00:00,0.03,976.54,6.72,64.38,0
2016-01-26 18:00:00,-0.7,976.55,9.7,62.44,0
2016-01-26 19:00:00,-0.76,976.51,8.2,58.76,0
2016-01-26 20:00:00,-0.56,976.49,8.97,55.11,0
2016-01-26 21:00:00,-0.64,976.41,13.34,52.3,0
2016-01-26 22:00:00,-0.75,976.6,15.79,48.65,0
2016-01-26 23:00:00,-1.44,976.93,16.16,48.54,0
2016-01-27 00:00:00,-1.46,977.24,15.46,47.78,0
2016-01-27 01:00:00,-1.45,977.6,16.11,47.38,0
2016-01-27 02:00:00,-1.6,977.58,15.47,47.63,0
2016-01-27 03:00:00,-1.44,977.44,15.38,49.66,0
2016-01-27 04:00:00,-0.69,977.35,16.02,49.38,0
2016-01-27 05:00:00,-0.16,977.05,15.62,48.35,0
2016-01-27 06:00:00,0.77,976.63,14.76,43.1,0
2016-01-27 07:00:00,1.2,976.2,15.11,40.79,0
2016-01-27 08:00:00,1.16,976.01,12.57,44.76,0
2016-01-27 09:00:00,1.05,975.96,7.33,45.73,0
2016-01-27 10:00:00,1.86,975.8,3.27,42.64,0
2016-01-27 11:00:00,1.71,975.62,4.57,45.53,0
2016-01-27 12:00:00,1.17,975.63,6.94,45.88,0
2016-01-27 13:00:00,1.05,975.61,5.13,49.58,0
2016-01-27 14:00:00,0.94,975.59,5.11,55.05,0
2016-01-27 15:00:00,0.61,975.65,5.7,53.75,0
2016-01-27 16:00:00,-0.59,975.64,10.53,55.92,0
2016-01-27 17:00:00,-0.99,976.01,14.43,53.07,0
2016-01-27 18:00:00,-1.68,976.43,16.41,53.4,0
2016-01-27 19:00:00,-2.14,976.87,16.74,53.71,0
2016-01-27 20:00:00,-2.53,977.23,16.06,54.45,0
2016-01-27 21:00:00,-2.93,977.59,16.41,54.12,0
2016-01-27 22:00:00,-2.76,978.01,14.62,53.71,0
2016-01-27 23:00:00,-2.46,978.49,13.8,52.43,0
2016-01-28 00:00:00,-2.23,978.66,17.21,48.11,0
2016-01-28 01:00:00,-1.68,978.96,15.74,47.34,0
2016-01-28 02:00:00,-1.11,979.09,14.41,47.6,0
2016-01-28 03:00:00,-0.1,979.06,12.12,45.29,0
2016-01-28 04:00:00,0.59,978.95,12.12,44.01,0
2016-01-28 05:00:00,0.96,978.98,11.68,44.66,0
2016-01-28 06:00:00,0.8,979.33,10.06,47.99,0
2016-01-28 07:00:00,1.32,979.55,8.47,47.49,0
2016-01-28 08:00:00,1.08,979.71,8.29,52.94,0
2016-01-28 09:00:00,1.14,979.92,7.96,52.56,0
2016-01-28 10:00:00,1.31,980.04,7.4,50.52,0
2016-01-28 11:00:00,1.2,980.34,6.44,52.58,0
2016-01-28 12:00:00,1.16,980.39,5.66,56.05,0
2016-01-28 13:00:00,1.19,980.39,4.1,53.69,0
2016-01-28 14:00:00,0.94,980.38,3.83,53.79,0
2016-01-28 15:00:00,0.31,980.53,5.28,53.27,0
2016-01-28 16:00:00,-0.52,980.5,5.39,53.38,0
2016-01-28 17:00:00,-1.3,980.79,3.49,54.49,0
2016-01-28 18:00:00,-1.84,981.17,2.13,55.32,0
2016-01-28 19:00:00,-2.5,981.59,2.71,55.69,0
2016-01-28 20:00:00,-3.11,982.1,2.67,57.45,0
2016-01-28 21:00:00,-3.5,982.55,4.3,56.54,0
2016-01-28 22:00:00,-3.62,982.97,7.03,55.18,0
2016-01-28 23:00:00,-3.21,983.48,7.32,52.77,0
2016-01-29 00:00:00,-2.95,984.17,6.58,53.36,0
2016-01-29 01:00:00,-2.23,984.72,7.67,49.03,0
2016-01-29 02:00:00,-1.2,985.1,7.09,45.23,0
2016-01-29 03:00:00,-0.83,985.58,7.72,45.22,0
2016-01-29 04:00:00,-0.2,985.97,6.05,45.65,0
2016-01-29 05:00:00,0.04,986.7,4.88,49.35,0
2016-01-29 06:00:00,0.55,987.29,4.34,48.52,0
2016-01-29 07:00:00,0.66,987.78,3.83,49.35,0
2016-01-29 08:00:00,0.96,987.75,4.55,47.81,0
2016-01-29 09:00:00,0.57,987.77,7.42,52.82,0
2016-01-29 10:00:00,0.64,987.97,5.77,57.1,0
2016-01-29 11:00:00,0.53,988.14,6.09,61.32,0
2016-01-29 12:00:00,0.46,987.91,7.06,61.9,0
2016-01-29 13:00:00,0.18,987.6,7.0,65.79,0
2016-01-29 14:00:00,0.17,987.21,7.41,67.63,0
2016-01-29 15:00:00,0.1,986.82,7.72,68.13,0
2016-01-29 16:00:00,0.12,986.47,8.95,66.77,0
2016-01-29 17:00:00,0.62,985.62,13.8,61.45,0
2016-01-29 18:00:00,1.07,984.9,18.78,51.25,0
2016-01-29 19:00:00,0.61,984.11,17.36,60.52,0
2016-01-29 20:00:00,0.4,983.68,20.33,63.8,0
2016-01-29 21:00:00,-1.37,982.99,21.6,91.99,0
2016-01-29 22:00:00,-1.45,981.88,24.01,95.82,0
2016-01-29 23:00:00,-1.36,980.62,26.15,96.41,0
2016-01-30 00:00:00,-0.88,979.78,24.91,96.89,0
2016-01-30 01:00:00,-0.91,978.62,30.1,97.12,0
2016-01-30 02:00:00,-0.78,977.95,28.65,97.29,0
2016-01-30 03:00:00,-0.48,977.5,25.62,97.52,0
2016-01-30 04:00:00,-0.54,976.97,28.49,97.69,0
2016-01-30 05:00:00,-0.44,977.08,27.83,97.74,0
2016-01-30 06:00:00,-0.43,977.31,25.2,97.82,0
2016-01-30 07:00:00,-0.54,977.27,33.69,97.83,0
2016-01-30 08:00:00,-0.6,977.73,30.66,97.81,0
2016-01-30 09:00:00,-0.82,977.96,29.65,97.73,0
2016-01-30 10:00:00,-0.78,978.21,26.69,97.67,0
2016-01-30 11:00:00,-0.75,978.48,23.53,97.7,0
2016-01-30 12:00:00,-0.85,978.76,25.39,97.64,0
2016-01-30 13:00:00,-0.85,978.99,25.51,97.61,0
2016-01-30 14:00:00,-0.76,979.24,24.93,97.68,0
2016-01-30 15:00:00,-0.76,979.58,24.03,97.7,0
2016-01-30 16:00:00,-0.86,979.96,24.36,97.71,0
2016-01-30 17:00:00,-0.87,980.38,24.2,97.7,0
2016-01-30 18:00:00,-0.88,980.73,23.61,97.7,0
2016-01-30 19:00:00,-0.88,981.16,23.98,97.7,0
2016-01-30 20:00:00,-0.87,981.65,21.18,97.7,0
2016-01-30 21:00:00,-0.79,982.2,15.96,97.76,0
2016-01-30 22:00:00,-0.8,982.36,15.09,97.8,0
2016-01-30 23:00:00,-0.86,982.6,13.89,97.79,0
2016-01-31 00:00:00,-0.83,982.73,15.69,97.8,0
2016-01-31 01:00:00,-0.95,982.9,16.59,97.77,0
2016-01-31 02:00:00,-1.0,982.88,15.31,97.7,0
2016-01-31 03:00:00,-0.91,982.8,13.68,97.7,0
2016-01-31 04:00:00,-0.82,982.84,10.57,97.76,0
2016-01-31 05:00:00,-0.48,982.9,7.77,97.87,0
2016-01-31 06:00:00,-0.25,982.9,6.63,98.02,0
2016-01-31 07:00:00,-0.34,982.77,6.88,98.08,0
2016-01-31 08:00:00,-0.07,982.55,3.98,98.19,0
2016-01-31 09:00:00,0.3,982.3,4.31,98.41,0
2016-01-31 10:00:00,0.37,982.0,3.57,98.51,0
2016-01-31 11:00:00,0.27,981.54,5.47,98.5,0
2016-01-31 12:00:00,-0.44,981.11,7.34,98.47,0
2016-01-31 13:00:00,-0.76,980.72,7.0,98.31,0
2016-01-31 14:00:00,-1.33,980.48,7.04,97.95,0
2016-01-31 15:00:00,-2.55,980.07,6.82,96.79,0
2016-01-31 16:00:00,-3.6,979.82,4.75,94.98,0
2016-01-31 17:00:00,-3.9,979.54,6.3,93.2,0
2016-01-31 18:00:00,-4.03,979.41,6.71,92.53,0
2016-01-31 19:00:00,-4.62,979.27,6.06,93.01,0
2016-01-31 20:00:00,-4.84,979.0,4.04,92.27,0
2016-01-31 21:00:00,-5.03,978.62,1.78,92.87,0
2016-01-31 22:00:00,-4.94,978.01,4.53,92.64,0
2016-01-31 23:00:00,-4.19,977.62,7.99,92.94,0
2016-02-01 00:00:00,-4.06,977.28,9.55,91.88,0
2016-02-01 01:00:00,-3.84,976.92,10.29,89.96,0
2016-02-01 02:00:00,-3.2,976.39,7.7,89.79,0
2016-02-01 03:00:00,-2.24,975.85,8.91,85.32,0
2016-02-01 04:00:00,-1.43,975.36,11.21,79.55,0
2016-02-01 05:00:00,-1.11,974.96,11.8,74.77,0
2016-02-01 06:00:00,-0.9,974.66,11.86,71.22,0
2016-02-01 07:00:00,-0.62,974.29,11.46,68.29,0
2016-02-01 08:00:00,-0.49,973.92,10.94,66.11,0
2016-02-01 09:00:00,-0.56,973.62,10.82,63.35,0
2016-02-01 10:00:00,-0.45,973.43,8.6,61.74,0
2016-02-01 11:00:00,-0.42,973.14,8.04,62.24,0
2016-02-01 12:00:00,-0.57,973.18,7.13,66.96,0
2016-02-01 13:00:00,-1.47,973.25,6.75,70.57,0
2016-02-01 14:00:00,-2.16,973.29,7.63,68.17,0
2016-02-01 15:00:00,-2.86,973.43,9.59,64.26,0
2016-02-01 16:00:00,-3.45,973.62,10.34,63.19,0
2016-02-01 17:00:00,-3.3,973.69,8.01,65.33,0
2016-02-01 18:00:00,-3.24,973.84,6.52,63.98,0
2016-02-01 19:00:00,-3.23,974.23,6.7,61.41,0
2016-02-01 20:00:00,-3.08,974.4,5.63,62.41,0
2016-02-01 21:00:00,-2.91,974.53,4.71,61.38,0
2016-02-01 22:00:00,-2.41,974.71,6.23,61.52,0
2016-02-01 23:00:00,-1.85,974.92,7.54,66.12,0
2016-02-02 00:00:00,-0.52,975.21,7.63,65.51,0
2016-02-02 01:00:00,0.11,975.52,9.38,63.58,0
2016-02-02 02:00:00,0.48,975.81,10.0,59.25,0
2016-02-02 03:00:00,0.68,976.09,11.35,60.37,0
2016-02-02 04:00:00,0.54,976.34,13.18,60.85,0
2016-02-02 05:00:00,0.7,976.79,10.97,62.08,0
2016-02-02 06:00:00,0.86,977.1,10.48,62.73,0
2016-02-02 07:00:00,1.16,977.47,10.89,61.88,0
2016-02-02 08:00:00,1.26,977.8,10.87,64.71,0
2016-02-02 09:00:00,0.84,978.17,13.37,70.0,0
2016-02-02 10:00:00,0.48,978.63,11.63,77.39,0
2016-02-02 11:00:00,0.71,978.85,11.16,76.78,0
2016-02-02 12:00:00,0.74,979.19,13.02,76.4,0
2016-02-02 13:00:00,0.82,979.44,11.59,75.48,0
2016-02-02 14:00:00,0.9,979.59,10.65,73.82,0
2016-02-02 15:00:00,1.04,979.77,10.47,69.71,0
2016-02-02 16:00:00,0.27,979.84,12.43,68.12,0
2016-02-02 17:00:00,-0.19,980.14,15.21,68.43,0
2016-02-02 18:00:00,-0.2,980.35,15.96,68.04,0
2016-02-02 19:00:00,-0.14,980.6,12.45,66.07,0
2016-02-02 20:00:00,-0.12,980.95,12.27,65.82,0
2016-02-02 21:00:00,-0.94,980.92,16.64,64.44,0
2016-02-02 22:00:00,-1.27,981.26,19.37,60.81,0
2016-02-02 23:00:00,-1.29,981.66,18.24,58.93,0
2016-02-03 00:00:00,-1.68,981.85,20.67,57.48,0
2016-02-03 01:00:00,-1.91,981.98,20.95,55.9,0
2016-02-03 02:00:00,-1.77,982.02,17.82,56.91,0
2016-02-03 03:00:00,-1.17,981.98,14.98,55.98,0
2016-02-03 04:00:00,-0.56,981.89,14.75,53.97,0
2016-02-03 05:00:00,0.0,981.78,11.64,54.67,0
2016-02-03 06:00:00,0.88,981.55,9.4,50.97,0
2016-02-03 07:00:00,1.35,981.35,6.45,46.96,0
2016-02-03 08:00:00,1.26,981.12,5.37,50.52,0
2016-02-03 09:00:00,1.67,980.78,2.82,50.68,0
2016-02-03 10:00:00,1.47,980.51,3.24,53.04,0
2016-02-03 11:00:00,0.74,980.05,4.83,54.86,0
2016-02-03 12:00:00,0.9,979.79,3.94,51.44,0
2016-02-03 13:00:00,0.16,979.48,5.97,56.06,0
2016-02-03 14:00:00,-0.93,979.27,7.28,57.06,0
2016-02-03 15:00:00,-2.04,978.97,8.58,54.9,0
2016-02-03 16:00:00,-3.08,978.76,9.71,54.56,0
2016-02-03 17:00:00,-4.36,978.62,11.46,56.0,0
2016-02-03 18:00:00,-5.55,978.32,11.0,60.01,0
2016-02-03 19:00:00,-5.82,978.29,11.61,60.52,0
2016-02-03 20:00:00,-6.07,978.3,12.33,60.09,0
2016-02-03 21:00:00,-4.91,978.15,16.79,57.96,0
2016-02-03 22:00:00,-4.58,978.1,18.08,59.07,0
2016-02-03 23:00:00,-4.67,978.11,19.57,59.05,0
2016-02-04 00:00:00,-4.55,978.06,18.22,59.41,0
2016-02-04 01:00:00,-4.35,977.99,17.25,60.54,0
2016-02-04 02:00:00,-3.54,978.05,14.15,61.5,0
2016-02-04 03:00:00,-2.68,978.04,11.95,58.57,0
2016-02-04 04:00:00,-2.08,977.94,12.54,54.86,0
2016-02-04 05:00:00,-1.68,977.97,12.37,56.54,0
2016-02-04 06:00:00,-1.32,978.11,11.55,57.16,0
2016-02-04 07:00:00,-1.12,978.15,10.2,60.11,0
2016-02-04 08:00:00,-1.0,978.29,8.91,60.68,0
2016-02-04 09:00:00,-0.93,978.4,8.97,59.56,0
2016-02-04 10:00:00,-0.88,978.35,9.04,58.17,0
2016-02-04 11:00:00,-0.76,978.33,8.69,58.18,0
2016-02-04 12:00:00,-0.89,978.51,7.58,60.2,0
2016-02-04 13:00:00,-0.99,978.59,7.78,60.95,0
2016-02-04 14:00:00,-1.1,978.63,7.63,62.32,0
2016-02-04 15:00:00,-1.54,978.64,7.4,63.72,0
2016-02-04 16:00:00,-2.23,978.73,8.04,64.73,0
2016-02-04 17:00:00,-3.2,978.98,9.16,64.76,0
2016-02-04 18:00:00,-3.45,979.14,10.41,64.42,0
2016-02-04 19:00:00,-3.35,979.41,11.82,62.13,0
2016-02-04 20:00:00,-2.89,979.62,11.8,59.88,0
2016-02-04 21:00:00,-2.92,979.78,10.56,61.91,0
2016-02-04 22:00:00,-2.58,979.98,10.77,61.32,0
2016-02-04 23:00:00,-2.68,980.18,11.12,63.22,0
2016-02-05 00:00:00,-2.49,980.41,11.37,63.06,0
2016-02-05 01:00:00,-2.24,980.68,11.34,64.77,0
2016-02-05 02:00:00,-2.02,980.93,10.29,65.26,0
2016-02-05 03:00:00,-1.78,980.91,11.34,66.98,0
2016-02-05 04:00:00,-1.39,981.04,12.58,67.13,0
2016-02-05 05:00:00,-1.02,981.21,15.14,65.44,0
2016-02-05 06:00:00,-0.76,981.59,15.54,64.86,0
2016-02-05 07:00:00,-0.63,981.93,14.12,66.32,0
2016-02-05 08:00:00,-0.78,982.29,12.42,69.84,0
2016-02-05 09:00:00,-1.25,982.72,11.4,78.3,0
2016-02-05 10:00:00,-1.27,982.95,10.54,82.34,0
2016-02-05 11:00:00,-1.28,983.19,8.99,83.86,0
2016-02-05 12:00:00,-1.45,983.43,7.24,87.89,0
2016-02-05 13:00:00,-1.63,983.57,5.97,91.82,0
2016-02-05 14:00:00,-1.58,983.62,6.21,93.18,0
2016-02-05 15:00:00,-1.71,983.87,3.31,93.28,0
2016-02-05 16:00:00,-1.76,983.92,0.75,89.51,0
2016-02-05 17:00:00,-2.05,984.01,2.32,91.26,0
2016-02-05 18:00:00,-2.44,984.1,2.35,88.42,0
2016-02-05 19:00:00,-2.66,984.12,2.14,87.41,0
2016-02-05 20:00:00,-2.71,984.13,1.82,84.06,0
2016-02-05 21:00:00,-2.89,984.07,2.96,85.71,0
2016-02-05 22:00:00,-2.76,984.08,3.64,81.6,0
2016-02-05 23:00:00,-2.83,983.96,3.65,80.14,0
2016-02-06 00:00:00,-2.58,983.88,5.21,81.02,0
2016-02-06 01:00:00,-2.81,983.63,7.82,80.54,0
2016-02-06 02:00:00,-2.4,983.32,7.0,78.76,0
2016-02-06 03:00:00,-1.78,982.97,7.68,80.87,0
2016-02-06 04:00:00,-1.6,982.57,10.36,84.33,0
2016-02-06 05:00:00,-1.11,982.2,11.38,82.34,0
2016-02-06 06:00:00,-0.92,981.87,11.7,82.79,0
2016-02-06 07:00:00,-1.0,981.61,12.07,87.02,0
2016-02-06 08:00:00,-0.86,981.47,11.87,87.87,0
2016-02-06 09:00:00,-0.64,981.29,10.7,86.86,0
2016-02-06 10:00:00,-0.8,981.07,10.03,86.95,0
2016-02-06 11:00:00,-0.92,980.78,8.66,87.08,0
2016-02-06 12:00:00,-0.98,980.48,8.33,84.48,0
2016-02-06 13:00:00,-1.12,980.16,6.96,83.41,0
2016-02-06 14:00:00,-1.58,979.99,6.33,84.67,0
2016-02-06 15:00:00,-2.0,979.7,6.92,83.55,0
2016-02-06 16:00:00,-2.69,979.63,6.9,74.5,0
2016-02-06 17:00:00,-2.92,979.53,9.03,70.81,0
2016-02-06 18:00:00,-3.35,979.49,9.83,68.97,0
2016-02-06 19:00:00,-4.0,979.52,9.0,66.72,0
2016-02-06 20:00:00,-4.34,979.52,10.29,62.57,0
2016-02-06 21:00:00,-5.25,979.37,12.29,59.06,0
2016-02-06 22:00:00,-5.75,979.42,12.91,57.21,0
